ActivityCode,UserID,WorkCode,AssignmentID,ProductID,Quantity,Timestamp,LocationID
PickPut,467,30,8041025,29280.0,50.0,2025-12-02 20:45:56.967,461104.0
PickPut,435,20,8041280,7188.0,1.0,2025-12-02 20:45:57.893,138121.0
PickPut,444,10,8041598,3160.0,20.0,2025-12-02 20:45:58.917,5171.0
PickPut,473,30,8040986,1456.0,1.0,2025-12-02 20:46:05.743,9616.0
PickPut,471,30,8040869,8392.0,7.0,2025-12-02 20:46:16.183,24175.0
PickPut,467,30,8040793,55029.0,3.0,2025-12-02 20:46:16.700,793.0
PickPut,473,30,8039888,1333.0,10.0,2025-12-02 20:46:26.403,8.0
PickPut,412,30,8040963,36717.0,7.0,2025-12-02 20:46:33.340,307270.0
PickPut,467,30,8040772,67.0,3.0,2025-12-02 20:46:40.110,5924.0
PickPut,488,30,8040944,408.0,1.0,2025-12-02 20:46:41.933,81.0
PickPut,480,30,8039894,2389.0,6.0,2025-12-02 20:46:47.680,139.0
PickPut,412,30,8040989,1278.0,1.0,2025-12-02 20:46:51.350,9562.0
PickPut,473,30,8040063,47583.0,1.0,2025-12-02 20:46:55.050,3923.0
PickPut,471,30,8039881,45375.0,14.0,2025-12-02 20:46:57.720,2540.0
PickPut,498,20,8042221,1.0,1.0,2025-12-02 20:47:00.970,5621535.0
PickPut,473,30,8040984,1456.0,1.0,2025-12-02 20:47:03.367,9616.0
PickPut,471,30,8040941,2158.0,4.0,2025-12-02 20:47:18.947,658.0
PickPut,434,20,8041860,37816.0,1.0,2025-12-02 20:47:19.113,14739.0
PickPut,434,20,8041862,37816.0,1.0,2025-12-02 20:47:19.547,14739.0
PickPut,494,30,8042472,35833.0,15.0,2025-12-02 20:47:22.137,2986.0
PickPut,217,20,8041889,9276.0,1.0,2025-12-02 20:47:23.697,61507.0
PickPut,467,30,8039886,336.0,1.0,2025-12-02 20:47:25.080,9364.0
PickPut,480,30,8040741,25327.0,10.0,2025-12-02 20:47:27.937,9617.0
AssignmentOpen,217,10,8041599,,,2025-12-02 20:47:32.290,
PickPut,221,30,8039969,17.0,6.0,2025-12-02 20:47:34.473,664.0
PickPut,480,30,8039966,516.0,2.0,2025-12-02 20:47:39.157,4385.0
PickPut,498,20,8042246,47450.0,1.0,2025-12-02 20:47:41.597,5275408.0
PickPut,498,20,8042222,47450.0,1.0,2025-12-02 20:47:41.773,5275408.0
PickPut,412,30,8039964,35633.0,2.0,2025-12-02 20:47:41.870,15683.0
PickPut,221,30,8040048,57667.0,1.0,2025-12-02 20:47:45.653,3321.0
PickPut,473,30,8040013,14138.0,3.0,2025-12-02 20:47:55.417,2653.0
PickPut,488,30,8042466,23010.0,15.0,2025-12-02 20:47:58.150,655.0
PickPut,501,20,8041743,55459.0,1.0,2025-12-02 20:48:04.820,93419.0
PickPut,480,30,8040741,253.0,10.0,2025-12-02 20:48:07.350,14651.0
PickPut,498,20,8042233,7160.0,1.0,2025-12-02 20:48:07.367,6239800.0
PickPut,480,30,8040952,253.0,12.0,2025-12-02 20:48:08.357,14651.0
PickPut,488,30,8040072,402.0,6.0,2025-12-02 20:48:15.743,34229.0
PickPut,434,20,8041861,2667.0,1.0,2025-12-02 20:48:22.470,7046.0
PickPut,467,30,8040704,4575.0,1.0,2025-12-02 20:48:25.007,288.0
PickPut,480,30,8039966,28688.0,6.0,2025-12-02 20:48:26.450,1216.0
PickPut,460,30,8040042,3.0,1.0,2025-12-02 20:48:28.510,18056.0
PickPut,460,30,8040019,52532.0,10.0,2025-12-02 20:48:36.100,361054.0
PickPut,471,30,8040081,17.0,14.0,2025-12-02 20:48:37.477,664.0
PickPut,444,10,8041598,3994.0,4.0,2025-12-02 20:48:38.400,20996.0
PickPut,67,30,8040782,56485.0,3.0,2025-12-02 20:48:42.870,9365.0
PickPut,498,20,8042227,5418.0,1.0,2025-12-02 20:48:48.920,5385436.0
PickPut,67,30,8040955,42245.0,5.0,2025-12-02 20:48:58.037,2021.0
PickPut,471,30,8040941,57667.0,2.0,2025-12-02 20:48:59.163,3321.0
PickPut,221,30,8039933,33352.0,46.0,2025-12-02 20:48:59.657,2996.0
PickPut,460,30,8040977,23010.0,16.0,2025-12-02 20:49:04.410,655.0
PickPut,471,30,8039956,57667.0,2.0,2025-12-02 20:49:04.737,3321.0
PickPut,460,30,8040992,23010.0,5.0,2025-12-02 20:49:06.607,655.0
PickPut,467,30,8040704,9843.0,1.0,2025-12-02 20:49:07.550,15462.0
PickPut,498,20,8042247,57024.0,1.0,2025-12-02 20:49:12.800,6963635.0
PickPut,480,30,8039894,13040.0,10.0,2025-12-02 20:49:12.830,4011.0
PickPut,473,30,8040072,14138.0,4.0,2025-12-02 20:49:13.553,2653.0
PickPut,499,30,8040842,2598.0,3.0,2025-12-02 20:49:16.180,4934202.0
PickPut,499,30,8040843,2598.0,6.0,2025-12-02 20:49:18.503,4934202.0
PickPut,67,30,8040782,1814.0,2.0,2025-12-02 20:49:19.070,111409.0
PickPut,494,30,8038703,49718.0,5.0,2025-12-02 20:49:20.653,288387.0
PickPut,499,30,8040844,2598.0,6.0,2025-12-02 20:49:20.827,4934202.0
PickPut,412,30,8040014,41358.0,6.0,2025-12-02 20:49:21.650,14655.0
PickPut,488,30,8039965,29964.0,13.0,2025-12-02 20:49:23.217,1123.0
PickPut,497,20,8041828,46538.0,1.0,2025-12-02 20:49:29.293,376882.0
PickPut,497,20,8041829,46538.0,1.0,2025-12-02 20:49:29.573,376882.0
PickPut,497,20,8041830,46538.0,1.0,2025-12-02 20:49:29.790,376882.0
PickPut,497,20,8041831,46538.0,1.0,2025-12-02 20:49:30.010,376882.0
PickPut,497,20,8041832,46538.0,1.0,2025-12-02 20:49:30.247,376882.0
PickPut,497,20,8041833,46538.0,1.0,2025-12-02 20:49:30.433,376882.0
PickPut,497,20,8041834,46538.0,1.0,2025-12-02 20:49:30.633,376882.0
PickPut,221,30,8039885,41071.0,4.0,2025-12-02 20:49:32.980,630230.0
PickPut,467,30,8039886,48860.0,3.0,2025-12-02 20:49:35.527,1184.0
PickPut,471,30,8039873,2031.0,1.0,2025-12-02 20:49:37.623,374291.0
PickPut,473,30,8040072,49644.0,31.0,2025-12-02 20:49:38.213,3972.0
PickPut,501,20,8041721,56111.0,1.0,2025-12-02 20:49:40.477,34100.0
PickPut,480,30,8040688,55451.0,5.0,2025-12-02 20:49:40.747,3032.0
PickPut,460,30,8040019,6069.0,47.0,2025-12-02 20:49:42.690,789.0
PickPut,262,30,8039904,2389.0,25.0,2025-12-02 20:49:44.013,139.0
PickPut,488,30,8040954,52532.0,2.0,2025-12-02 20:49:44.650,361054.0
PickPut,412,30,8039964,544.0,13.0,2025-12-02 20:49:51.293,115033.0
PickPut,473,30,8040072,56505.0,6.0,2025-12-02 20:49:53.883,298355.0
PickPut,498,20,8042234,29028.0,1.0,2025-12-02 20:49:53.990,3876357.0
PickPut,480,30,8039914,78.0,11.0,2025-12-02 20:49:55.067,129514.0
PickPut,221,30,8040986,1458.0,1.0,2025-12-02 20:50:00.777,289.0
PickPut,471,30,8040869,2533.0,11.0,2025-12-02 20:50:01.200,288.0
PickPut,67,30,8040086,54183.0,1.0,2025-12-02 20:50:06.160,4362.0
PickPut,473,30,8040072,1333.0,2.0,2025-12-02 20:50:07.120,8.0
PickPut,67,30,8040974,6131.0,1.0,2025-12-02 20:50:19.520,114708.0
PickPut,494,30,8040978,35633.0,8.0,2025-12-02 20:50:29.750,15683.0
PickPut,498,20,8042235,3855.0,1.0,2025-12-02 20:50:30.293,3877032.0
PickPut,498,20,8042228,3855.0,1.0,2025-12-02 20:50:30.670,3877032.0
PickPut,262,30,8039888,25327.0,22.0,2025-12-02 20:50:32.057,9617.0
PickPut,497,20,8041835,51441.0,1.0,2025-12-02 20:50:32.370,112997.0
PickPut,473,30,8040954,49776.0,4.0,2025-12-02 20:50:37.813,13257.0
PickPut,499,30,8040864,7194.0,1.0,2025-12-02 20:50:40.767,4292370.0
PickPut,499,30,8040865,7194.0,12.0,2025-12-02 20:50:43.090,4292370.0
PickPut,412,30,8040014,544.0,20.0,2025-12-02 20:50:47.480,115033.0
PickPut,480,30,8040741,33453.0,12.0,2025-12-02 20:50:48.140,3815.0
PickPut,473,30,8040954,41002.0,4.0,2025-12-02 20:50:48.230,18796.0
PickPut,67,30,8040968,4399.0,50.0,2025-12-02 20:50:49.633,20129.0
PickPut,467,30,8040017,56654.0,2.0,2025-12-02 20:50:50.477,474.0
PickPut,434,20,8041855,57554.0,1.0,2025-12-02 20:50:50.850,36094.0
PickPut,501,20,8041722,4616.0,1.0,2025-12-02 20:50:58.463,5543.0
PickPut,501,20,8041723,4616.0,1.0,2025-12-02 20:50:58.650,5543.0
PickPut,434,20,8041856,57554.0,1.0,2025-12-02 20:51:04.117,36094.0
PickPut,473,30,8040954,49644.0,13.0,2025-12-02 20:51:09.253,3972.0
PickPut,412,30,8040014,34432.0,1.0,2025-12-02 20:51:12.407,18799.0
PickPut,467,30,8039896,2104.0,3.0,2025-12-02 20:51:14.940,1223.0
PickPut,494,30,8040755,544.0,3.0,2025-12-02 20:51:15.940,115033.0
PickPut,262,30,8039888,253.0,19.0,2025-12-02 20:51:16.830,14651.0
PickPut,480,30,8040945,522.0,10.0,2025-12-02 20:51:17.990,353948.0
PickPut,473,30,8040042,49706.0,45.0,2025-12-02 20:51:20.477,9614.0
PickPut,471,30,8040869,49653.0,50.0,2025-12-02 20:51:21.493,3924.0
PickPut,480,30,8040983,1391.0,2.0,2025-12-02 20:51:31.267,161111.0
PickPut,262,30,8040793,54926.0,10.0,2025-12-02 20:51:37.560,18060.0
PickPut,262,30,8040772,54926.0,1.0,2025-12-02 20:51:38.410,18060.0
PickPut,501,20,8041724,7370.0,1.0,2025-12-02 20:51:44.097,17883.0
PickPut,473,30,8040992,310.0,6.0,2025-12-02 20:51:47.213,2661.0
PickPut,412,30,8040963,36704.0,9.0,2025-12-02 20:51:57.860,114956.0
PickPut,467,30,8039879,4903.0,33.0,2025-12-02 20:52:07.840,606223.0
PickPut,488,30,8039873,3681.0,16.0,2025-12-02 20:52:09.493,5712.0
PickPut,498,20,8042236,4777.0,1.0,2025-12-02 20:52:10.870,3875498.0
PickPut,444,10,8041598,24625.0,6.0,2025-12-02 20:52:11.433,149203.0
PickPut,498,20,8042237,4777.0,1.0,2025-12-02 20:52:11.527,3875498.0
PickPut,262,30,8040793,46704.0,1.0,2025-12-02 20:52:11.613,9317.0
PickPut,498,20,8042238,4777.0,1.0,2025-12-02 20:52:11.897,3875498.0
PickPut,498,20,8042239,4777.0,1.0,2025-12-02 20:52:12.327,3875498.0
PickPut,498,20,8042229,4777.0,1.0,2025-12-02 20:52:12.870,3875498.0
PickPut,498,20,8042230,4777.0,1.0,2025-12-02 20:52:13.313,3875498.0
PickPut,498,20,8042231,4777.0,1.0,2025-12-02 20:52:13.730,3875498.0
PickPut,498,20,8042232,4777.0,1.0,2025-12-02 20:52:14.037,3875498.0
PickPut,434,20,8041858,37816.0,1.0,2025-12-02 20:52:23.093,14739.0
PickPut,501,20,8041744,50441.0,1.0,2025-12-02 20:52:28.027,328923.0
PickPut,473,30,8040954,23103.0,14.0,2025-12-02 20:52:31.313,11760.0
PickPut,499,30,8040864,13504.0,10.0,2025-12-02 20:52:34.543,4268383.0
PickPut,467,30,8039895,41770.0,4.0,2025-12-02 20:52:35.827,382525.0
PickPut,322,20,8041802,46538.0,1.0,2025-12-02 20:52:39.587,376882.0
PickPut,322,20,8041803,46538.0,1.0,2025-12-02 20:52:39.793,376882.0
PickPut,322,20,8041804,46538.0,1.0,2025-12-02 20:52:40.010,376882.0
PickPut,322,20,8041805,46538.0,1.0,2025-12-02 20:52:40.263,376882.0
PickPut,322,20,8041806,46538.0,1.0,2025-12-02 20:52:40.493,376882.0
PickPut,322,20,8041807,46538.0,1.0,2025-12-02 20:52:40.667,376882.0
PickPut,322,20,8041808,46538.0,1.0,2025-12-02 20:52:40.863,376882.0
PickPut,322,20,8041809,46538.0,1.0,2025-12-02 20:52:41.067,376882.0
PickPut,322,20,8041813,46538.0,1.0,2025-12-02 20:52:41.347,376882.0
PickPut,322,20,8041814,46538.0,1.0,2025-12-02 20:52:41.597,376882.0
PickPut,322,20,8041815,46538.0,1.0,2025-12-02 20:52:41.803,376882.0
PickPut,322,20,8041816,46538.0,1.0,2025-12-02 20:52:42.083,376882.0
PickPut,322,20,8041817,46538.0,1.0,2025-12-02 20:52:42.267,376882.0
PickPut,322,20,8041818,46538.0,1.0,2025-12-02 20:52:42.497,376882.0
PickPut,322,20,8041819,46538.0,1.0,2025-12-02 20:52:42.697,376882.0
PickPut,322,20,8041820,46538.0,1.0,2025-12-02 20:52:42.923,376882.0
PickPut,322,20,8041821,46538.0,1.0,2025-12-02 20:52:43.117,376882.0
PickPut,322,20,8041822,46538.0,1.0,2025-12-02 20:52:43.407,376882.0
PickPut,67,30,8039894,55946.0,5.0,2025-12-02 20:52:47.343,667.0
PickPut,498,20,8042240,43831.0,1.0,2025-12-02 20:52:54.363,3985784.0
PickPut,471,30,8040044,55029.0,4.0,2025-12-02 20:52:55.240,793.0
PickPut,471,30,8040077,55029.0,15.0,2025-12-02 20:52:57.080,793.0
PickPut,221,30,8039969,55029.0,8.0,2025-12-02 20:53:00.683,793.0
PickPut,221,30,8040982,55029.0,48.0,2025-12-02 20:53:01.327,793.0
PickPut,262,30,8040772,46619.0,6.0,2025-12-02 20:53:01.557,9317.0
PickPut,488,30,8039886,2389.0,30.0,2025-12-02 20:53:03.207,139.0
PickPut,435,20,8041292,56159.0,1.0,2025-12-02 20:53:15.387,263994.0
PickPut,435,20,8041293,56159.0,1.0,2025-12-02 20:53:15.620,263994.0
PickPut,494,30,8040063,2621.0,25.0,2025-12-02 20:53:17.420,9562.0
PickPut,499,30,8040864,3703.0,1.0,2025-12-02 20:53:18.790,4280394.0
PickPut,434,20,8041857,2667.0,1.0,2025-12-02 20:53:22.843,7046.0
PickPut,412,30,8040782,1782.0,1.0,2025-12-02 20:53:24.053,13123.0
PickPut,67,30,8039954,1112.0,2.0,2025-12-02 20:53:26.983,25513.0
PickPut,471,30,8040081,56714.0,3.0,2025-12-02 20:53:31.010,62.0
PickPut,494,30,8039907,35633.0,1.0,2025-12-02 20:53:34.107,15683.0
PickPut,488,30,8040941,31121.0,10.0,2025-12-02 20:53:39.587,324.0
PickPut,322,20,8041810,920.0,1.0,2025-12-02 20:53:41.607,26081.0
PickPut,322,20,8041811,920.0,1.0,2025-12-02 20:53:41.980,26081.0
PickPut,262,30,8039881,78.0,4.0,2025-12-02 20:53:44.997,129514.0
PickPut,217,10,8041599,1039.0,2.0,2025-12-02 20:53:49.480,1655.0
PickPut,217,10,8041599,1039.0,2.0,2025-12-02 20:53:49.653,1655.0
PickPut,488,30,8040704,25327.0,6.0,2025-12-02 20:53:53.050,9617.0
PickPut,262,30,8039881,33453.0,1.0,2025-12-02 20:53:53.530,3815.0
PickPut,501,20,8041719,45774.0,1.0,2025-12-02 20:53:56.790,33834.0
PickPut,67,30,8042472,76.0,12.0,2025-12-02 20:54:00.617,445.0
PickPut,498,20,8042248,288.0,1.0,2025-12-02 20:54:09.520,4172515.0
PickPut,498,20,8042249,288.0,1.0,2025-12-02 20:54:09.930,4172515.0
PickPut,498,20,8042223,288.0,1.0,2025-12-02 20:54:10.313,4172515.0
PickPut,217,10,8041599,50359.0,2.0,2025-12-02 20:54:10.367,1438.0
PickPut,498,20,8042224,288.0,1.0,2025-12-02 20:54:10.707,4172515.0
PickPut,498,20,8042225,288.0,1.0,2025-12-02 20:54:11.160,4172515.0
PickPut,412,30,8039956,1267.0,1.0,2025-12-02 20:54:19.550,3981.0
PickPut,488,30,8040704,5040.0,15.0,2025-12-02 20:54:31.690,3028.0
PickPut,471,30,8039965,17358.0,200.0,2025-12-02 20:54:31.897,2994.0
PickPut,467,30,8040955,7.0,15.0,2025-12-02 20:54:32.550,63428.0
PickPut,434,20,8041853,5829.0,1.0,2025-12-02 20:54:32.660,24496.0
PickPut,498,20,8042226,367.0,1.0,2025-12-02 20:54:41.527,4012021.0
AssignmentOpen,90,10,8038545,,,2025-12-02 20:54:42.537,
PickPut,501,20,8041745,50398.0,1.0,2025-12-02 20:54:42.773,6257.0
PickPut,435,20,8041326,31120.0,1.0,2025-12-02 20:54:47.410,4537.0
PickPut,221,30,8040954,1929.0,6.0,2025-12-02 20:54:51.567,3320.0
PickPut,498,20,8042250,5107.0,1.0,2025-12-02 20:54:55.230,4011624.0
PickPut,471,30,8040013,41071.0,2.0,2025-12-02 20:55:02.430,630230.0
PickPut,494,30,8040063,4903.0,57.0,2025-12-02 20:55:02.690,606223.0
PickPut,467,30,8040763,49718.0,2.0,2025-12-02 20:55:05.820,288387.0
PickPut,488,30,8041025,23592.0,2.0,2025-12-02 20:55:07.970,9368.0
PickPut,412,30,8040782,49718.0,10.0,2025-12-02 20:55:14.027,288387.0
PickPut,467,30,8040952,56543.0,25.0,2025-12-02 20:55:16.893,18188.0
PickPut,262,30,8040077,516.0,1.0,2025-12-02 20:55:21.143,4385.0
PickPut,434,20,8041854,143.0,1.0,2025-12-02 20:55:28.057,69753.0
PickPut,221,30,8040992,17.0,10.0,2025-12-02 20:55:28.883,664.0
PickPut,221,30,8040954,17.0,4.0,2025-12-02 20:55:30.527,664.0
PickPut,471,30,8040052,1458.0,4.0,2025-12-02 20:55:37.553,289.0
PickPut,488,30,8039933,57546.0,7.0,2025-12-02 20:55:37.787,61514.0
PickPut,67,30,8040945,49646.0,5.0,2025-12-02 20:55:37.810,2548.0
PickPut,471,30,8040984,1458.0,2.0,2025-12-02 20:55:38.627,289.0
PickPut,412,30,8040782,1998.0,1.0,2025-12-02 20:55:44.000,3049.0
PickPut,221,30,8039999,4557.0,1.0,2025-12-02 20:55:53.290,42027.0
PickPut,217,10,8041599,51814.0,16.0,2025-12-02 20:55:58.497,4738.0
PickPut,494,30,8039907,27084.0,12.0,2025-12-02 20:56:01.503,612961.0
PickPut,467,30,8040952,464.0,14.0,2025-12-02 20:56:02.037,69977.0
PickPut,221,30,8040050,46439.0,1.0,2025-12-02 20:56:12.080,2996.0
PickPut,412,30,8039966,2412.0,2.0,2025-12-02 20:56:16.297,13262.0
PickPut,262,30,8039969,465.0,6.0,2025-12-02 20:56:17.117,12718.0
PickPut,497,20,8041894,8020.0,1.0,2025-12-02 20:56:20.313,1020315.0
PickPut,502,30,8038691,51425.0,30.0,2025-12-02 20:56:22.523,5641871.0
PickPut,67,30,8040944,530.0,1.0,2025-12-02 20:56:24.190,2550.0
PickPut,488,30,8041025,186.0,6.0,2025-12-02 20:56:25.543,13138.0
PickPut,67,30,8040044,530.0,2.0,2025-12-02 20:56:25.653,2550.0
PickPut,499,30,8040864,2365.0,30.0,2025-12-02 20:56:38.217,4250372.0
PickPut,412,30,8039966,41770.0,3.0,2025-12-02 20:56:38.987,382525.0
PickPut,262,30,8040077,78.0,1.0,2025-12-02 20:56:39.363,129514.0
PickPut,494,30,8039963,464.0,3.0,2025-12-02 20:56:40.593,69977.0
PickPut,488,30,8041025,41205.0,1.0,2025-12-02 20:56:44.363,64940.0
PickPut,67,30,8040044,41054.0,1.0,2025-12-02 20:56:49.753,13728.0
PickPut,444,10,8041598,42772.0,15.0,2025-12-02 20:57:02.503,5220.0
PickPut,217,10,8041599,51814.0,8.0,2025-12-02 20:57:03.650,78682.0
PickPut,262,30,8040077,30766.0,10.0,2025-12-02 20:57:08.870,5926.0
PickPut,471,30,8040019,52121.0,91.0,2025-12-02 20:57:08.900,665.0
PickPut,434,20,8041747,722.0,1.0,2025-12-02 20:57:12.923,160534.0
PickPut,67,30,8040793,1112.0,1.0,2025-12-02 20:57:13.953,25513.0
PickPut,488,30,8040992,3681.0,6.0,2025-12-02 20:57:21.137,5712.0
PickPut,499,30,8040864,10009.0,2.0,2025-12-02 20:57:25.977,5801743.0
PickPut,67,30,8040772,1814.0,2.0,2025-12-02 20:57:29.440,111409.0
PickPut,217,10,8041599,841.0,4.0,2025-12-02 20:57:36.887,1445.0
PickPut,67,30,8039914,1940.0,2.0,2025-12-02 20:57:40.390,4350.0
PickPut,467,30,8040968,56654.0,2.0,2025-12-02 20:57:45.650,474.0
PickPut,434,20,8041749,31120.0,1.0,2025-12-02 20:57:53.910,4537.0
PickPut,434,20,8041750,31120.0,1.0,2025-12-02 20:57:54.277,4537.0
PickPut,480,30,8040013,2387.0,4.0,2025-12-02 20:57:59.327,1127.0
PickPut,499,30,8040866,49852.0,11.0,2025-12-02 20:58:00.373,4273761.0
PickPut,221,30,8040009,2296.0,50.0,2025-12-02 20:58:01.163,1190.0
PickPut,467,30,8040042,2621.0,48.0,2025-12-02 20:58:09.997,9562.0
PickPut,461,30,8040732,41685.0,3.0,2025-12-02 20:58:11.430,4710514.0
PickPut,488,30,8040052,31121.0,20.0,2025-12-02 20:58:11.910,324.0
PickPut,461,30,8040697,41685.0,3.0,2025-12-02 20:58:12.487,4710514.0
PickPut,480,30,8039933,49646.0,3.0,2025-12-02 20:58:16.247,2548.0
PickPut,494,30,8039965,2621.0,13.0,2025-12-02 20:58:20.323,9562.0
PickPut,221,30,8040050,10251.0,1.0,2025-12-02 20:58:21.743,10479.0
PickPut,502,30,8038834,2603.0,8.0,2025-12-02 20:58:25.737,6138971.0
PickPut,499,30,8040866,50083.0,2.0,2025-12-02 20:58:28.277,4711881.0
PickPut,67,30,8040944,50391.0,7.0,2025-12-02 20:58:31.930,19922.0
PickPut,434,20,8041748,30167.0,1.0,2025-12-02 20:58:43.370,2021317.0
PickPut,488,30,8040072,253.0,8.0,2025-12-02 20:58:46.583,14651.0
PickPut,480,30,8039873,76.0,20.0,2025-12-02 20:58:51.843,445.0
PickPut,494,30,8039954,545.0,12.0,2025-12-02 20:58:54.043,9621.0
PickPut,502,30,8038691,37313.0,2.0,2025-12-02 20:59:06.713,4267883.0
PickPut,480,30,8040984,6131.0,1.0,2025-12-02 20:59:09.307,114708.0
PickPut,467,30,8040013,49857.0,8.0,2025-12-02 20:59:09.797,3772.0
PickPut,488,30,8040072,78.0,2.0,2025-12-02 20:59:09.877,129514.0
PickPut,262,30,8040019,15890.0,15.0,2025-12-02 20:59:15.277,4371.0
PickPut,461,30,8040732,55138.0,4.0,2025-12-02 20:59:21.860,5405357.0
PickPut,435,20,8041295,56159.0,1.0,2025-12-02 20:59:23.173,229405.0
PickPut,435,20,8041296,56159.0,1.0,2025-12-02 20:59:23.453,229405.0
PickPut,435,20,8041297,56159.0,1.0,2025-12-02 20:59:23.683,229405.0
PickPut,435,20,8041298,56159.0,1.0,2025-12-02 20:59:23.863,229405.0
PickPut,435,20,8041299,56159.0,1.0,2025-12-02 20:59:24.057,229405.0
PickPut,444,10,8041598,53386.0,10.0,2025-12-02 20:59:26.290,258271.0
PickPut,67,30,8039914,55036.0,17.0,2025-12-02 20:59:26.910,63.0
PickPut,480,30,8039999,1232.0,1.0,2025-12-02 20:59:33.740,808554.0
PickPut,488,30,8040992,57546.0,10.0,2025-12-02 20:59:40.480,61514.0
PickPut,67,30,8040793,76.0,3.0,2025-12-02 20:59:40.993,445.0
PickPut,498,20,8042188,3861.0,1.0,2025-12-02 20:59:43.997,5431510.0
PickPut,502,30,8040926,39503.0,5.0,2025-12-02 20:59:46.513,4289426.0
PickPut,262,30,8040019,53320.0,1.0,2025-12-02 20:59:47.150,19234.0
PickPut,217,10,8041599,51814.0,13.0,2025-12-02 20:59:54.760,2436.0
PickPut,498,20,8042189,1.0,1.0,2025-12-02 21:00:06.620,5621535.0
PickPut,434,20,8041849,2998.0,1.0,2025-12-02 21:00:07.800,1270920.0
PickPut,434,20,8041850,2998.0,1.0,2025-12-02 21:00:08.140,1270920.0
PickPut,434,20,8041851,2998.0,1.0,2025-12-02 21:00:08.480,1270920.0
PickPut,488,30,8040050,2765.0,1.0,2025-12-02 21:00:12.817,4008.0
PickPut,494,30,8040954,49735.0,4.0,2025-12-02 21:00:19.157,3202.0
PickPut,501,20,8041725,46538.0,1.0,2025-12-02 21:00:29.227,376882.0
PickPut,501,20,8041726,46538.0,1.0,2025-12-02 21:00:29.633,376882.0
PickPut,501,20,8041727,46538.0,1.0,2025-12-02 21:00:30.067,376882.0
PickPut,501,20,8041728,46538.0,1.0,2025-12-02 21:00:30.503,376882.0
PickPut,501,20,8041729,46538.0,1.0,2025-12-02 21:00:30.943,376882.0
PickPut,501,20,8041730,46538.0,1.0,2025-12-02 21:00:31.210,376882.0
PickPut,501,20,8041731,46538.0,1.0,2025-12-02 21:00:31.667,376882.0
PickPut,502,30,8038814,48393.0,2.0,2025-12-02 21:00:31.937,4268738.0
PickPut,501,20,8041732,46538.0,1.0,2025-12-02 21:00:32.323,376882.0
PickPut,501,20,8041733,46538.0,1.0,2025-12-02 21:00:32.747,376882.0
PickPut,501,20,8041734,46538.0,1.0,2025-12-02 21:00:33.137,376882.0
PickPut,501,20,8041735,46538.0,1.0,2025-12-02 21:00:33.657,376882.0
PickPut,501,20,8041736,46538.0,1.0,2025-12-02 21:00:34.000,376882.0
PickPut,501,20,8041737,46538.0,1.0,2025-12-02 21:00:34.327,376882.0
PickPut,501,20,8041738,46538.0,1.0,2025-12-02 21:00:34.543,376882.0
PickPut,467,30,8039873,41358.0,4.0,2025-12-02 21:00:38.303,14655.0
PickPut,461,30,8040693,30560.0,3.0,2025-12-02 21:00:45.613,4291395.0
PickPut,497,20,8041895,56250.0,1.0,2025-12-02 21:00:50.480,179056.0
PickPut,497,20,8041896,56250.0,1.0,2025-12-02 21:00:50.793,179056.0
PickPut,497,20,8041897,56250.0,1.0,2025-12-02 21:00:50.997,179056.0
PickPut,497,20,8041898,56250.0,1.0,2025-12-02 21:00:51.187,179056.0
PickPut,497,20,8041899,56250.0,1.0,2025-12-02 21:00:51.423,179056.0
PickPut,497,20,8041900,56250.0,1.0,2025-12-02 21:00:51.623,179056.0
PickPut,435,20,8041300,35364.0,1.0,2025-12-02 21:00:52.780,4479.0
PickPut,502,30,8038815,48393.0,1.0,2025-12-02 21:00:58.310,4268738.0
PickPut,494,30,8039999,696.0,12.0,2025-12-02 21:01:09.110,69969.0
PickPut,480,30,8039969,49677.0,4.0,2025-12-02 21:01:13.047,9222.0
PickPut,217,10,8041599,51814.0,5.0,2025-12-02 21:01:18.017,14229.0
PickPut,461,30,8040517,5315.0,5.0,2025-12-02 21:01:25.670,4298439.0
PickPut,494,30,8039999,3708.0,5.0,2025-12-02 21:01:27.860,2671.0
PickPut,444,10,8041598,7649.0,1.0,2025-12-02 21:01:28.043,8875.0
PickPut,67,30,8040741,16836.0,50.0,2025-12-02 21:01:29.333,127.0
PickPut,501,20,8041739,17475.0,1.0,2025-12-02 21:01:29.850,49.0
PickPut,67,30,8039888,49651.0,2.0,2025-12-02 21:01:47.830,673.0
PickPut,502,30,8040926,23601.0,2.0,2025-12-02 21:01:57.837,4279050.0
PickPut,494,30,8040793,52678.0,1.0,2025-12-02 21:02:02.770,477.0
PickPut,480,30,8040992,55182.0,6.0,2025-12-02 21:02:04.487,8430.0
PickPut,67,30,8039888,2188.0,50.0,2025-12-02 21:02:04.647,3934.0
PickPut,480,30,8040077,55182.0,4.0,2025-12-02 21:02:08.113,8430.0
PickPut,461,30,8040748,50410.0,5.0,2025-12-02 21:02:09.110,4287467.0
PickPut,501,20,8041746,7446.0,1.0,2025-12-02 21:02:20.470,1439.0
AssignmentOpen,217,10,8041599,,,2025-12-02 21:02:22.293,
PickPut,497,20,8041901,56250.0,1.0,2025-12-02 21:02:24.563,1630.0
PickPut,497,20,8041902,56250.0,1.0,2025-12-02 21:02:24.770,1630.0
PickPut,498,20,8042178,47538.0,1.0,2025-12-02 21:02:28.590,5417827.0
